From	To
P07205	NP_620061.2
Q8WUB8	NP_060758.2
Q8WUB8	NP_579866.2
P20142	NP_001159896.1
P20142	NP_002621.1
O43189	NP_002627.1
O43189	NP_077084.1
O43189	XP_011512964.1
Q9C0D0	NP_001229577.1
Q9C0D0	NP_001309237.1
Q9C0D0	NP_001309238.1
Q9C0D0	NP_001309239.1
Q9C0D0	NP_001309240.1
Q9C0D0	NP_001309241.1
Q9C0D0	NP_001309242.1
Q9C0D0	NP_001309243.1
Q9C0D0	NP_112210.1
O75167	NP_001093634.1
O75167	NP_001093635.1
O75167	NP_001093636.1
O75167	NP_055536.2
Q92576	NP_001277188.1
Q92576	NP_001277189.1
Q92576	NP_055968.1
Q92576	XP_005248758.1
Q92576	XP_005248759.1
Q92576	XP_006715489.1
Q8WWQ0	NP_060404.4
Q96JS3	NP_001171672.1
Q96JS3	NP_115896.1
Q96JS3	XP_016866850.1
Q16342	NP_001186391.1
Q16342	NP_001186392.1
Q16342	NP_001186393.1
Q16342	NP_002589.2
Q16342	NP_659005.1
Q9NP56	NP_061818.1
Q9Y233	NP_001124162.1
Q9Y233	NP_006652.1
Q9Y233	XP_011533690.1
Q9NWT1	NP_060376.2
Q6UXB8	NP_001186088.1
Q6UXB8	NP_699201.2
Q6UXB8	XP_005248974.1
Q6UXB8	XP_011512677.1
Q6UXB8	XP_016865919.1
Q9UM63	NP_001074420.1
Q9UM63	NP_001074421.1
Q9UM63	NP_001074422.1
Q9UM63	NP_001074423.1
Q9UM63	NP_001074424.1
Q9UM63	NP_001074425.1
Q9UM63	NP_001275966.1
Q9UM63	NP_001275967.1
Q9UM63	NP_001275968.1
Q9UM63	NP_001275969.1
Q9UM63	NP_001275970.1
Q9UM63	NP_001275971.1
Q9UM63	NP_001275972.1
Q9UM63	NP_001275973.1
Q9UM63	NP_001275974.1
Q9UM63	NP_001275975.1
Q9UM63	NP_001275976.1
Q9UM63	NP_001275977.1
Q9UM63	NP_001275978.1
Q9UM63	NP_001304085.1
Q9UM63	NP_001304086.1
Q9UM63	NP_001304087.1
Q9UM63	NP_001304088.1
Q9UM63	NP_001304089.1
Q9UM63	NP_001304090.1
Q9UM63	NP_001304091.1
Q9UM63	NP_006709.2
Q13308	NP_001257327.1
Q13308	NP_002812.2
Q13308	NP_690619.1
Q13308	NP_690620.1
Q13308	NP_690621.1
P28065	NP_002791.1
Q9Y2C5	NP_001273050.1
Q9Y2C5	NP_005486.1
Q9Y2C5	XP_011512513.1
Q9Y2C5	XP_011512521.1
A7XYQ1	NP_060483.3
Q9NWH2	NP_060922.2
Q5VVB8	NP_001010876.1
Q5ST30	NP_001161205.1
Q5ST30	NP_001161206.1
Q5ST30	NP_065175.4
P46939	NP_009055.2
P46939	XP_005267187.1
P46939	XP_011534408.1
O95670	NP_001191007.1
O95670	NP_569730.1
O95670	NP_612139.1
Q9Y2C2	NP_005706.1
