From	To
P09871	NP_001333779.1
P09871	NP_001725.1
P09871	NP_958850.1
P09871	XP_005253817.1
Q14533	NP_002272.2
P78385	NP_002273.3
Q9UHB6	NP_001107018.1
Q9UHB6	NP_001107019.1
Q9UHB6	NP_001230704.1
Q9UHB6	NP_057441.1
Q9UHB6	XP_011536757.1
Q9UHB6	XP_016874919.1
P08237	NP_000280.1
P08237	NP_001160158.1
P08237	NP_001160159.1
P08237	NP_001160160.1
P08237	XP_005269034.1
P08237	XP_005269035.1
P08237	XP_005269036.1
P08237	XP_011536790.1
P08237	XP_016874957.1
P00439	NP_000268.1
Q99623	NP_001138303.1
Q99623	NP_001254629.1
Q96HS1	NP_001164014.1
Q96HS1	NP_612642.2
P30086	NP_002558.1
P78364	NP_004417.2
Q96HM7	NP_001268358.1
Q96HM7	NP_612380.1
Q96HM7	XP_005269281.1
Q96HM7	XP_011537280.1
Q96HM7	XP_016875696.1
Q96HM7	XP_016875697.1
Q96HM7	XP_016875698.1
Q96HM7	XP_016875699.1
Q96HM7	XP_016875700.1
Q96HM7	XP_016875701.1
Q96HM7	XP_016875702.1
Q96HM7	XP_016875703.1
Q96HM7	XP_016875704.1
Q96HM7	XP_016875705.1
Q01064	NP_000915.1
Q01064	NP_001159447.1
Q01064	NP_001275697.1
Q01064	NP_001275698.1
Q01064	NP_001302463.1
Q01064	NP_001302464.1
Q14432	NP_000912.3
Q96J94	NP_001177900.1
Q96J94	NP_004755.2
Q96J94	XP_011537304.1
Q96J94	XP_011537305.1
Q96J94	XP_011537306.1
O60486	NP_005752.1
Q8TBX8	NP_001139730.1
Q8TBX8	NP_001139731.1
Q8TBX8	NP_001139732.1
Q8TBX8	NP_079055.3
Q8N4B1	NP_001171467.1
Q8N4B1	NP_001171468.1
Q8N4B1	NP_653272.2
Q8N4B1	XP_006719320.1
Q8N4B1	XP_011536278.1
Q8N4B1	XP_016874372.1
Q8TDD2	NP_001166938.1
Q8TDD2	NP_001287766.1
Q8TDD2	NP_690599.1
Q8TDD2	XP_011536202.1
Q7Z6B7	NP_001333130.1
Q7Z6B7	NP_065813.1
Q14714	NP_001129295.1
Q14714	NP_005077.2
Q14714	XP_011519155.1
Q14714	XP_011519156.1
Q14714	XP_011519157.1
Q86XZ4	NP_001280214.1
Q86XZ4	NP_001280215.1
Q86XZ4	NP_075559.2
Q86XZ4	XP_011536992.1
Q86XZ4	XP_011536993.1
P37288	NP_000697.1
P11473	NP_000367.1
P11473	NP_001017535.1
P11473	NP_001017536.1
P11473	XP_006719650.1
P11473	XP_011537022.1
Q16621	NP_001129495.1
Q16621	NP_001248390.1
Q16621	NP_006154.1
Q16621	XP_005268963.1
Q86UY8	NP_001026871.1
Q9ULR3	NP_065751.1
P29475	NP_000611.1
P29475	NP_001191142.1
P29475	NP_001191143.1
P29475	NP_001191147.1
P29475	XP_011536700.1
P29475	XP_016874834.1
P29475	XP_016874835.1
P29475	XP_016874836.1
Q8IVL6	NP_055077.2
Q15434	NP_002889.1
Q15434	XP_006719607.1
Q15434	XP_011536942.1
Q9UL25	NP_055814.1
O75452	NP_003699.3
Q92781	NP_001186700.1
Q92781	NP_002896.2
P61020	NP_001238965.1
P61020	NP_001238966.1
P61020	NP_002859.1
P61020	XP_005269108.1
P61020	XP_005269109.1
Q86WH2	NP_835463.1
Q8NHQ8	NP_001158218.1
Q8NHQ8	NP_001158219.1
Q8NHQ8	NP_001158220.1
Q8NHQ8	NP_009142.2
Q8NHQ8	XP_006719090.1
Q8NHQ8	XP_006719091.1
Q8NHQ8	XP_016874235.1
O75901	NP_005438.2
P01116	NP_004976.2
P01116	NP_203524.1
P01116	XP_006719132.1
P01116	XP_011518955.1
O95294	NP_001180449.1
O95294	NP_001180450.1
O95294	NP_001288131.1
O95294	NP_004649.2
O95294	XP_005254007.1
O95294	XP_006719704.1
O95294	XP_011537154.1
O95294	XP_011537155.1
O95294	XP_016875517.1
Q96QF0	NP_001019818.1
Q96QF0	NP_001265331.1
Q96QF0	NP_071901.2
Q96QF0	NP_783322.1
Q96QF0	NP_783323.1
Q96QF0	NP_783324.1
Q96QF0	XP_016874262.1
Q96QF0	XP_016874265.1
Q96QF0	XP_016874266.1
P09651	NP_002127.1
P09651	NP_112420.1
P09651	XP_005268883.1
P62854	NP_001020.2
P62854	XP_005276741.1
Q6XYQ8	NP_945343.1
Q8N3H0	NP_848634.1
Q8N3H0	XP_006719433.1
Q8N3H0	XP_011536574.1
Q8N3H0	XP_011536576.1
P21579	NP_001129277.1
P21579	NP_001129278.1
P21579	NP_005630.1
P21579	XP_011537012.1
P21579	XP_016875398.1
Q9Y2Z4	NP_001035526.1
Q9NYW3	NP_076408.1
Q9NYW2	NP_076407.1
Q9NYW1	NP_076406.1
Q8WTV0	NP_001076428.1
Q8WTV0	NP_005496.4
Q9UPS6	NP_055863.1
Q9UPS6	XP_005253915.1
Q9UPS6	XP_006719359.1
Q9ULS5	NP_001287965.1
Q9ULS5	NP_065749.2
Q15363	NP_001308374.1
Q15363	NP_006806.1
Q86WS5	NP_872365.1
Q8IUR5	NP_001180380.1
Q8IUR5	NP_787057.2
Q8N394	NP_001307250.1
Q8N394	NP_689801.1
Q6ZXV5	NP_861448.2
Q96K30	NP_001273144.1
Q96K30	NP_116237.1
Q96K30	XP_005254029.1
Q7L4I2	NP_075388.2
Q7L4I2	XP_016875322.1
P82673	NP_001177793.1
P82673	NP_068593.2
Q9P0U3	NP_001254523.1
Q9P0U3	NP_001254524.1
Q9UQQ2	NP_001278353.1
Q9UQQ2	NP_005466.1
Q0VAQ4	NP_001026798.1
Q0VAQ4	NP_001029045.1
Q63HR2	NP_056134.2
Q63HR2	NP_736610.2
Q63HR2	NP_938072.1
Q9NP50	NP_001129283.1
Q9NP50	NP_001129284.1
Q9NP50	NP_067061.1
Q9NP50	XP_016875247.1
Q9NP50	XP_016875248.1
Q9NP50	XP_016875249.1
Q9NP50	XP_016875250.1
Q9NP50	XP_016875251.1
Q9H741	NP_079014.1
A1L157	NP_001073978.1
A1L157	XP_011518982.1
A6NIM6	NP_001164269.1
P62306	NP_003086.1
Q9H2J7	NP_001139807.1
Q9H2J7	NP_060527.2
Q9H2J7	NP_877499.1
Q96GA7	NP_001291922.1
Q96GA7	NP_612441.1
Q96GA7	XP_005253888.1
Q96GA7	XP_011536148.1
P35711	NP_001248343.1
P35711	NP_001248344.1
P35711	NP_001317714.1
P35711	NP_008871.3
P35711	NP_694534.1
P35711	NP_821078.1
P35711	XP_016875385.1
P60174	NP_000356.1
P60174	NP_001152759.1
P60174	NP_001244955.1
Q4KMG9	NP_001073283.1
Q4KMG9	NP_694567.1
Q4KMG9	XP_006719092.1
Q9NS93	NP_057635.1
Q15633	NP_004169.3
Q15633	NP_599150.1
Q15633	NP_599151.2
Q15633	XP_005269171.1
Q15633	XP_005269172.1
P29350	NP_002822.2
P29350	NP_536858.1
P29350	NP_536859.1
P29350	XP_011519290.1
Q9H4P4	NP_001229755.1
Q9H4P4	NP_005776.1
Q9H4P4	NP_919339.1
Q9H4P4	NP_919340.1
Q9H4P4	XP_005268618.1
Q9H4P4	XP_011536036.1
Q9H4P4	XP_011536037.1
O14508	NP_001257396.1
O14508	NP_001257397.1
O14508	NP_001257398.1
O14508	NP_001257399.1
O14508	NP_001257400.1
O14508	NP_003868.1
O14508	XP_016875645.1
Q8NG04	NP_597996.2
Q9NSD5	NP_001177926.1
Q9NSD5	NP_001230321.1
Q9NSD5	NP_057699.2
Q9BQ15	NP_076973.1
Q9BQ15	XP_005269205.1
Q9BQ15	XP_005269206.1
Q96GM5	NP_003067.3
Q96GM5	NP_620710.2
Q9NQ88	NP_065108.1
Q969X0	NP_659495.1
Q9Y2B1	NP_001265166.1
Q9Y2B1	NP_055069.1
P21583	NP_000890.1
P21583	NP_003985.2
Q96JW4	NP_115524.3
Q96JW4	XP_005269233.1
Q96JW4	XP_005269235.1
Q96JW4	XP_005269236.1
Q96JW4	XP_006719693.1
Q96JW4	XP_011537109.1
Q96JW4	XP_011537110.1
Q96JW4	XP_011537111.1
Q96JW4	XP_011537112.1
Q96JW4	XP_011537113.1
Q96JW4	XP_016875502.1
Q15020	NP_055521.1
Q9H7L9	NP_071936.2
P0C672	NP_001094387.1
P0C672	XP_005268726.1
P0C672	XP_016874351.1
Q9NR77	NP_061133.1
P05388	NP_000993.1
P05388	NP_444505.1
Q9ULI2	NP_001284705.1
Q9ULI2	NP_065785.2
Q9ULI2	XP_006719181.1
Q9ULI2	XP_006719190.1
Q9ULI2	XP_011519078.1
Q9ULI2	XP_011519079.1
Q9ULI2	XP_011519080.1
Q9ULI2	XP_011519081.1
Q9ULI2	XP_011519082.1
Q9ULI2	XP_011519085.1
Q9ULI2	XP_011519092.1
Q9ULI2	XP_016875166.1
Q9ULI2	XP_016875167.1
Q9ULI2	XP_016875168.1
Q9ULI2	XP_016875169.1
Q9ULI2	XP_016875171.1
Q9ULI2	XP_016875172.1
Q9ULI2	XP_016875173.1
Q9ULI2	XP_016875174.1
Q9ULI2	XP_016875175.1
Q9ULI2	XP_016875176.1
Q9ULI2	XP_016875177.1
Q9ULI2	XP_016875178.1
Q9ULI2	XP_016875179.1
Q9ULI2	XP_016875180.1
Q9ULI2	XP_016875181.1
Q9ULI2	XP_016875182.1
Q9ULI2	XP_016875183.1
Q9ULI2	XP_016875184.1
Q9ULI2	XP_016875185.1
Q9ULI2	XP_016875186.1
Q02878	NP_000961.2
Q02878	NP_001019833.1
Q02878	NP_001307066.1
Q02878	NP_001307067.1
Q02878	NP_001307068.1
Q02878	NP_001307069.1
Q02878	NP_001307070.1
Q02878	XP_016875270.1
Q02878	XP_016875271.1
P59543	NP_795370.2
A3KN83	NP_001161328.1
A3KN83	NP_060653.3
A3KN83	XP_005253630.1
A3KN83	XP_005253633.1
A3KN83	XP_006719536.1
A3KN83	XP_006719537.1
A3KN83	XP_011536835.1
A3KN83	XP_016875045.1
Q9NYV8	NP_076411.1
Q8N4U5	NP_001273191.1
Q8N4U5	NP_689985.1
Q8N4U5	XP_005268824.1
Q8N4U5	XP_005268825.1
Q8N4U5	XP_011536431.1
Q8N4U5	XP_011536432.1
Q8N4U5	XP_016874616.1
Q8N4U5	XP_016874617.1
Q8N4U5	XP_016874618.1
Q8N4U5	XP_016874619.1
Q8N4U5	XP_016874620.1
Q96BS2	NP_001161797.1
Q96BS2	NP_060369.3
Q96BS2	XP_016875022.1
Q16526	NP_004066.1
Q86YQ8	NP_705898.1
Q86YQ8	XP_016874340.1
Q8N140	NP_001008395.1
Q9BXC0	NP_115943.1
Q8TDS4	NP_808219.1
P49019	NP_006009.2
Q86W92	NP_001185844.1
Q86W92	NP_001185845.1
