From	To
P51451	NP_001706.2
Q9BUK0	NP_001011667.1
Q9BUK0	NP_001011668.1
Q9BUK0	NP_001011669.1
Q9BUK0	NP_001011670.1
Q9BUK0	NP_001011671.1
Q9BUK0	NP_001304787.1
Q9BUK0	NP_001304788.1
Q9BUK0	NP_077276.2
Q96ES6	NP_612440.1
Q96JY6	NP_067643.3
Q96JY6	NP_789847.1
Q96JY6	NP_932159.1
Q9P0J1	NP_001155251.1
Q9P0J1	NP_001155252.1
Q9P0J1	NP_001155253.1
Q9P0J1	NP_060914.2
Q9P0J1	XP_011515438.1
Q8WWR9	NP_001007177.1
Q8WWR9	NP_001243525.1
Q8WWR9	NP_001243526.1
Q8WWR9	NP_001243527.1
Q9NWQ8	NP_060910.3
Q9NWQ8	XP_016869129.1
Q9NWQ8	XP_016869130.1
Q9NWQ8	XP_016869131.1
Q9NWQ8	XP_016869132.1
P01210	NP_001129162.1
Q96S96	NP_659399.2
Q96S96	XP_011542716.1
Q15154	NP_001302437.1
Q15154	NP_006188.3
Q96MG8	NP_001273711.1
Q96MG8	NP_443169.2
Q13946	NP_001229247.1
Q13946	NP_002594.1
Q13946	XP_011515842.1
Q8TC59	NP_001129193.1
Q8TC59	NP_001317409.1
Q8TC59	NP_060538.2
Q92561	NP_001092805.1
Q92561	NP_055574.3
Q92561	XP_006716479.1
O43692	NP_001311332.1
O43692	NP_056970.1
Q96QB1	NP_001157743.1
Q96QB1	NP_001303597.1
Q96QB1	NP_001335010.1
Q96QB1	NP_001335011.1
Q96QB1	NP_001335012.1
Q96QB1	NP_001335013.1
Q96QB1	NP_006085.2
Q96QB1	NP_079043.3
Q96QB1	NP_872584.2
Q96QB1	XP_005273431.1
P21281	NP_001684.2
Q9Y277	NP_001129166.1
Q9Y277	NP_005653.3
P21283	NP_001686.1
Q8N8Y2	NP_689778.1
Q9UI12	NP_057025.2
Q9UI12	NP_998784.1
Q9UI12	NP_998785.1
Q9UI12	XP_006716518.1
Q9Y216	NP_004677.3
A8MW92	NP_057102.4
A8MW92	NP_940915.1
A8MW92	XP_016869006.1
P61019	NP_001229573.1
P61019	NP_002856.1
Q8N0T1	NP_001093140.1
Q8N0T1	NP_001093141.1
Q8N0T1	NP_001093142.1
Q8N0T1	NP_001093143.1
Q8N0T1	XP_011515830.1
Q93062	NP_001008710.1
Q93062	NP_001008711.1
Q93062	NP_001008712.1
Q93062	NP_006858.1
Q93062	XP_016868475.1
Q8N3Y7	NP_001304978.1
Q8N3Y7	NP_001304979.1
Q8N3Y7	NP_620419.2
Q8TCX5	NP_443156.2
O75410	NP_001116296.1
O75410	NP_001139688.1
O75410	NP_006274.2
O75410	XP_005273682.1
O75410	XP_011542933.1
O75410	XP_011542934.1
O75410	XP_011542936.1
O75410	XP_011542938.1
O75410	XP_011542939.1
O75410	XP_016869261.1
O75410	XP_016869262.1
O75410	XP_016869263.1
A6NCS4	NP_001129743.2
Q8TE54	NP_001269285.1
Q8TE54	NP_001269286.1
Q8TE54	NP_439897.1
Q8TE54	NP_599028.1
Q9NSN8	NP_001274742.1
Q9NSN8	NP_001274743.1
Q9NSN8	NP_001308702.1
Q9NSN8	NP_001308705.1
Q9NSN8	NP_001308706.1
Q9NSN8	NP_061840.1
Q9NSN8	XP_016869068.1
Q9NSN8	XP_016869069.1
P0DP57	NP_803253.1
Q9H5K3	NP_001264900.1
Q9H5K3	NP_115613.1
Q9BYV6	NP_149047.2
Q9BYV6	NP_908973.1
Q9BYV6	NP_908974.1
Q9BYV6	NP_908975.1
Q9BYV6	XP_011515915.1
Q9BYV6	XP_011515916.1
Q9BYV6	XP_011515917.1
Q9BYV6	XP_011515918.1
Q15629	NP_001304733.1
Q15629	NP_001304734.1
Q15629	NP_055109.1
Q96RU8	NP_001269914.1
Q96RU8	NP_079471.1
Q70Z35	NP_079146.2
Q70Z35	NP_079446.3
Q6UXX9	NP_001269792.1
Q6UXX9	NP_001304871.1
Q6UXX9	NP_848660.3
Q9Y2Q9	NP_054737.1
Q6UXB3	NP_991108.1
P28328	NP_000309.1
P28328	NP_001073336.1
P28328	NP_001165557.1
P28328	NP_001165558.1
P57768	NP_071416.2
P57768	NP_690049.1
P57768	NP_690050.1
P55000	NP_065160.1
Q96K19	NP_001153695.1
Q96K19	NP_001153696.1
Q96K19	NP_001153697.1
Q96K19	NP_112216.3
Q96K19	XP_006716467.1
Q96K19	XP_011542968.1
Q96K19	XP_016869370.1
Q96K19	XP_016869371.1
O75365	NP_009010.2
O75365	NP_116000.1
O75365	XP_005250821.1
O75365	XP_011515105.1
O75365	XP_011515107.1
O75365	XP_016868487.1
O95271	NP_003738.2
Q96KB5	NP_001265874.1
Q96KB5	NP_060962.2
Q96KB5	XP_006716431.1
P00750	NP_000921.1
P00750	NP_001306118.1
P00750	NP_127509.1
Q9BRT9	NP_115712.1
Q9BRT9	XP_005273716.1
Q9BYD1	NP_054797.2
Q6PDA7	NP_001075021.2
Q6PDA7	NP_478109.1
Q53EQ6	NP_116251.4
P52758	NP_005827.1
O43353	NP_003812.1
O43353	XP_005251149.1
Q9NUL3	NP_001157852.1
Q9NUL3	NP_001157853.1
Q9NUL3	NP_001157854.1
Q9NUL3	NP_001157855.1
Q9NUL3	NP_001157856.1
Q9NUL3	NP_001157857.1
Q9NUL3	NP_055208.2
O75762	NP_015628.2
O75762	XP_011515927.1
O75762	XP_016869435.1
P05423	NP_001713.2
P06850	NP_000747.1
P06850	XP_016868579.1
P06850	XP_016868580.1
P06850	XP_016868581.1
P06850	XP_016868582.1
P60228	NP_001559.1
Q8N145	NP_644807.1
Q9BXY0	NP_115898.2
Q969L2	NP_443118.1
Q05707	NP_066933.1
Q05707	XP_005251116.1
Q05707	XP_006716714.1
Q05707	XP_016869298.1
Q9NUQ9	NP_001243692.1
Q9NUQ9	NP_001317541.1
Q9NUQ9	NP_057707.3
Q9NUQ9	XP_011515410.1
Q9NUQ9	XP_011515411.1
Q9NUQ9	XP_011515412.1
Q9NUQ9	XP_011515413.1
Q9NUQ9	XP_011515414.1
Q9NUQ9	XP_011515415.1
Q9NUQ9	XP_011515416.1
Q9NUQ9	XP_011515417.1
Q9NUQ9	XP_011515423.1
Q9NUQ9	XP_011515424.1
Q9NUQ9	XP_011515425.1
Q9NUQ9	XP_011515426.1
Q9NUQ9	XP_011515427.1
Q9NUQ9	XP_016869028.1
Q9NUQ9	XP_016869029.1
Q9NUQ9	XP_016869030.1
Q9NUQ9	XP_016869031.1
Q9NUQ9	XP_016869032.1
Q9NUQ9	XP_016869033.1
Q9NUQ9	XP_016869034.1
Q9NUQ9	XP_016869035.1
Q9NUQ9	XP_016869036.1
Q9NUQ9	XP_016869037.1
Q9NUQ9	XP_016869038.1
Q9NUQ9	XP_016869039.1
Q9NUQ9	XP_016869040.1
Q9NUQ9	XP_016869047.1
Q9NUQ9	XP_016869048.1
Q9NUQ9	XP_016869049.1
Q9NUQ9	XP_016869050.1
Q9NUQ9	XP_016869051.1
Q9H9T3	NP_001271151.1
Q9H9T3	NP_001271153.1
Q9H9T3	NP_001271154.1
Q9H9T3	NP_001271155.1
Q9H9T3	NP_060561.3
