From	To
Q14CX5	NP_079065.2
Q14CX5	XP_006718036.1
Q14CX5	XP_006718037.1
Q14CX5	XP_011538462.1
Q14CX5	XP_011538465.1
Q14CX5	XP_016872143.1
Q14CX5	XP_016872144.1
Q14CX5	XP_016872145.1
O00151	NP_066272.1
Q01813	NP_001229268.1
Q01813	NP_002618.1
Q9BX93	NP_001305053.1
Q9BX93	NP_115951.2
Q9H5P4	NP_001182192.1
Q9H5P4	NP_079171.1
Q9H5P4	XP_011538479.1
Q8NEN9	NP_776152.1
P18669	NP_002620.1
Q96FC7	NP_001137246.1
Q96FC7	NP_115815.2
Q96RR1	NP_001157284.1
Q96RR1	NP_068602.2
Q9P0L9	NP_001240766.1
Q9P0L9	NP_057196.2
P51160	NP_006195.3
Q53EL6	NP_055271.2
Q53EL6	NP_663314.1
O75364	NP_005020.1
P48426	NP_001316991.1
P48426	NP_005019.2
P48426	XP_016871819.1
P48426	XP_016871820.1
Q8WTT2	NP_071896.8
Q86WR7	NP_694988.3
Q86WR7	XP_011517740.1
Q86WR7	XP_016871517.1
P10745	NP_002891.1
Q86V20	NP_001317041.1
Q86V20	NP_061927.2
Q96FJ0	NP_065850.1
Q96FJ0	XP_006717991.1
Q96FJ0	XP_006717993.1
Q96FJ0	XP_011538285.1
Q96FJ0	XP_011538287.1
Q96FJ0	XP_016871942.1
Q96FJ0	XP_016871943.1
Q96FJ0	XP_016871944.1
Q96FJ0	XP_016871945.1
P10124	NP_001307982.1
P10124	NP_001307983.1
P10124	NP_002718.2
P10124	XP_016871881.1
P45880	NP_001171712.1
P45880	NP_001171752.1
P45880	NP_001311017.1
P45880	NP_003366.2
P00749	NP_001138503.1
P00749	NP_001306120.1
P00749	NP_002649.1
Q02962	NP_000269.3
Q02962	NP_001291498.1
Q02962	NP_003978.3
Q02962	NP_003979.2
Q02962	NP_003980.3
Q02962	NP_003981.3
Q9UHM6	NP_001025186.1
Q9UHM6	NP_150598.1
Q6NUJ5	NP_001092107.1
Q6NUJ5	NP_612508.3
Q6NUJ5	XP_006717722.1
Q9NP72	NP_001243339.1
Q9NP72	NP_001243340.1
Q9NP72	NP_001243341.1
Q9NP72	NP_001243344.1
Q9NP72	NP_067075.1
Q9H2L5	NP_114412.2
P02753	NP_001310446.1
P02753	NP_001310447.1
P02753	NP_006735.2
Q9BQS2	NP_114118.2
Q9BQS2	NP_852660.1
Q9BQS2	XP_006718074.1
Q9BQS2	XP_006718160.1
Q9BQS2	XP_016872240.1
Q9BQS2	XP_016872241.1
Q9BQS2	XP_016872510.1
Q9BQS2	XP_016872512.1
Q9H987	NP_001107605.1
Q9H987	NP_079151.2
O95359	NP_001278807.1
O95359	NP_008928.1
O95359	NP_996742.1
O95359	NP_996743.1
O95359	NP_996744.3
Q9BT17	NP_612393.2
A5PKW4	NP_001257894.1
A5PKW4	NP_001257895.1
A5PKW4	NP_002770.3
A5PKW4	XP_011538270.1
A5PKW4	XP_011538271.1
A5PKW4	XP_016871922.1
A5PKW4	XP_016871923.1
O00767	NP_005054.3
A0MZ66	NP_001120683.1
A0MZ66	NP_001245227.1
A0MZ66	NP_001245228.1
A0MZ66	NP_001245229.1
A0MZ66	NP_060800.2
A0MZ66	XP_016871951.1
Q6P4A7	NP_998814.1
Q6P4A7	XP_005269583.1
Q6P4A7	XP_005269584.1
Q6P4A7	XP_011537584.1
Q5SRD1	NP_001277046.1
Q5SRD1	NP_001277047.1
Q5SRD1	XP_016870949.1
Q01085	NP_001029097.1
Q01085	NP_003243.1
Q92563	NP_001127906.1
Q92563	NP_001231879.1
Q92563	NP_055582.1
Q92563	XP_016872474.1
Q6UX71	NP_001269665.1
Q6UX71	NP_116201.7
O43665	NP_001005339.1
