From	To
Q8IV03	NP_981948.1
O75970	NP_001248335.1
O75970	NP_001248336.1
O75970	NP_001317566.1
O75970	NP_003820.2
O75970	XP_006716948.1
O75970	XP_006716949.1
O75970	XP_006716950.1
O75970	XP_006716951.1
O75970	XP_006716952.1
O75970	XP_006716954.1
O75970	XP_016870742.1
Q5VZE5	NP_001308810.1
Q5VZE5	NP_001308811.1
Q5VZE5	NP_078911.3
Q5VZE5	XP_005252184.1
Q15124	NP_068800.2
Q5T6S3	NP_001009936.1
Q5T6S3	NP_001273769.1
Q5T6S3	NP_001273772.1
Q5T6S3	NP_056466.1
Q5T6S3	XP_005251963.1
Q5T6S3	XP_011516811.1
Q5T6S3	XP_016870101.1
Q9UPV7	NP_001291262.1
Q9UPV7	NP_056112.1
O75151	NP_005383.3
Q9BRR3	NP_001290036.1
Q9BRR3	NP_001290037.1
Q9BRR3	NP_115718.1
Q9BRR3	XP_016870695.1
Q9NZQ7	NP_001254635.1
Q9NZQ7	NP_054862.1
Q9BQ51	NP_079515.2
Q92824	NP_001177411.1
Q92824	NP_006191.2
Q5SRE7	NP_001094346.1
Q5SRE7	NP_001094347.1
Q5SRE7	NP_777593.2
Q99541	NP_001113.2
Q14914	NP_001139580.1
Q14914	NP_001139581.1
Q14914	NP_036344.2
Q4ADV7	NP_001129392.2
Q4ADV7	NP_001193486.1
Q4ADV7	NP_065880.2
Q9GZR2	NP_001266278.1
Q9GZR2	NP_001266279.1
Q9GZR2	NP_001266280.1
Q9GZR2	NP_065118.2
O95347	NP_001036015.1
O95347	NP_001036016.1
O95347	NP_001252531.1
O95347	NP_006435.2
O95347	XP_006716996.1
O95347	XP_011516450.1
O95347	XP_011516451.1
O95347	XP_011516455.1
O95347	XP_016869695.1
O95347	XP_016869696.1
O95347	XP_016869697.1
Q5VTQ0	NP_001161811.1
Q5VTQ0	NP_001161812.1
Q5VTQ0	NP_001161813.1
Q5VTQ0	NP_001161814.1
Q5VTQ0	NP_689787.2
Q5VTQ0	XP_011516034.1
Q5VTQ0	XP_016869800.1
Q5VTQ0	XP_016869801.1
Q6UWL2	NP_001269569.1
Q6UWL2	NP_001269572.1
Q6UWL2	NP_071931.2
Q9Y2K6	NP_001008563.2
Q9Y2K6	NP_001103773.2
Q9Y2K6	NP_006667.3
Q9Y2K6	XP_005251722.1
Q9Y2K6	XP_011516463.1
Q9Y2K6	XP_011516464.1
Q9BTM9	NP_001129419.1
Q9BTM9	NP_001252511.1
Q9BTM9	NP_112176.1
O75348	NP_004879.1
Q14249	NP_004426.2
P61106	NP_057406.2
P23219	NP_000953.2
P23219	NP_001258094.1
P23219	NP_001258095.1
P23219	NP_001258297.1
P23219	NP_542158.1
P23219	XP_011517178.1
Q7Z6M1	NP_001167623.1
Q7Z6M1	NP_001167624.1
Q7Z6M1	NP_005824.2
Q7Z6M1	XP_016869666.1
Q8IZ41	NP_689786.2
Q3YEC7	NP_001167459.1
Q3YEC7	NP_001167460.1
Q3YEC7	NP_078994.3
Q9H0F5	NP_073618.3
Q9H0F5	NP_919309.1
Q9H0F5	NP_919310.1
Q9H0F5	NP_919311.1
Q9H0F5	NP_919313.1
Q9H0F5	XP_005251423.1
Q9H0F5	XP_005251424.1
Q9H0F5	XP_005251425.1
Q9H0F5	XP_006716784.1
Q9H0F5	XP_011516014.1
Q9H0F5	XP_011516015.1
Q9H0F5	XP_016869784.1
Q15527	NP_001265857.1
Q15527	NP_059973.4
Q8NGS8	NP_001004482.1
Q5VXU9	XP_011516604.1
Q5VXU9	XP_011516605.1
Q92529	NP_058544.3
P28289	NP_001159588.1
P28289	NP_003266.1
Q9Y399	NP_057118.1
Q76FK4	NP_001243323.1
Q76FK4	NP_001317651.1
Q76FK4	NP_060418.4
Q76FK4	XP_006717229.1
Q76FK4	XP_006717230.1
Q76FK4	XP_006717232.1
Q76FK4	XP_006717233.1
Q76FK4	XP_011517126.1
Q76FK4	XP_016870365.1
O00712	NP_001177666.1
O00712	NP_001177667.1
O00712	NP_001269716.1
O00712	NP_005587.2
Q8IY18	NP_055925.2
Q9NR46	NP_001273974.1
Q9NR46	NP_001273975.1
Q9NR46	NP_064530.1
Q9NR46	XP_005252158.1
Q9Y617	NP_066977.1
Q9Y617	NP_478059.1
P32971	NP_001235.1
Q9NXH8	NP_060193.2
Q6PF06	NP_001273879.1
Q6PF06	NP_001273880.1
Q6PF06	NP_001273881.1
Q6PF06	NP_001273882.1
Q6PF06	NP_001273883.1
Q6PF06	NP_659401.2
Q99932	NP_001034681.1
Q99932	NP_758516.1
P56962	NP_060389.2
P56962	XP_011517122.1
P56962	XP_011517123.1
Q8N7X2	NP_001004353.2
Q8N7X2	NP_001243628.1
Q8N7X2	NP_001243629.1
Q8N7X2	NP_001243630.1
Q8N7X2	XP_006717176.1
Q01974	NP_001305133.1
Q01974	NP_004551.2
Q9H0X6	NP_112587.2
Q9NRY2	NP_067041.1
Q9H330	NP_114401.2
Q8N5H7	NP_001136004.1
Q8N5H7	NP_001136005.1
Q8N5H7	NP_001136006.1
Q8N5H7	NP_001239263.1
Q8N5H7	NP_005480.2
Q8N5H7	NP_733745.1
Q8N5H7	XP_005251696.1
Q8N5H7	XP_011516419.1
Q8N5H7	XP_016869663.1
Q9NVV0	NP_060582.1
Q969S6	NP_444273.1
Q9NS56	NP_001182551.1
Q9NS56	NP_005793.2
Q9Y490	NP_006280.3
O14657	NP_001304822.1
O14657	NP_001304823.1
O14657	NP_055321.1
Q8N2E6	NP_001127902.1
P23468	NP_001164496.1
P23468	NP_002830.1
P23468	NP_569075.2
P23468	NP_569076.2
P23468	XP_006716895.1
P23468	XP_006716896.1
P23468	XP_006716898.1
P23468	XP_011516294.1
P23468	XP_016870480.1
Q9HAS3	NP_001186562.1
Q9HAS3	NP_071410.1
P0C874	NP_997299.2
Q5VVP1	NP_001138668.1
Q8IWB4	NP_056482.2
Q15464	NP_003019.2
Q99962	NP_003017.1
P35030	NP_001184026.2
P35030	NP_001184027.1
P35030	NP_002762.2
P35030	NP_031369.2
Q5JS13	NP_001177657.1
Q5JS13	NP_001177658.1
Q5JS13	NP_001177659.1
Q5JS13	NP_001309249.1
Q5JS13	NP_055451.1
Q5JS13	XP_016870836.1
Q5JS13	XP_016870839.1
Q6KCM7	NP_001006642.1
Q6KCM7	NP_001006643.1
Q6KCM7	NP_001252543.1
Q6KCM7	NP_001317917.1
Q6KCM7	NP_443133.2
Q6KCM7	XP_005251746.1
P60468	NP_006799.1
Q8NE28	NP_714921.4
Q15526	NP_001267716.1
Q15526	NP_003163.1
Q8IZX4	NP_722516.1
P32881	NP_002161.2
Q6UWE0	NP_001005373.1
Q6UWE0	NP_001005374.1
Q6UWE0	NP_001177652.1
Q6UWE0	NP_612370.3
Q6UWE0	XP_016870772.1
Q16655	NP_005502.1
Q9H756	NP_075052.1
O60663	NP_001167618.1
O60663	NP_002307.2
Q2I0M4	NP_001013675.1
Q9H7P6	NP_001011703.1
Q9H7P6	NP_258257.1
P05000	NP_002168.1
Q6ZN30	NP_060107.3
Q5T5Y3	NP_056262.3
Q5T5Y3	XP_005263453.1
Q5T5Y3	XP_005263454.1
A6NKF2	NP_001017363.1
P05013	NP_066282.1
Q9NRR6	NP_001305431.1
Q9NRR6	NP_063945.2
Q5HYC2	NP_001017969.2
Q5HYC2	XP_005251442.1
Q5HYC2	XP_011516063.1
Q5HYC2	XP_016869821.1
Q5HYC2	XP_016869822.1
Q5HYC2	XP_016869823.1
Q14678	NP_001243805.1
Q14678	NP_001243806.1
Q14678	NP_055973.2
Q14678	NP_694856.1
Q14678	XP_016870003.1
Q14678	XP_016870004.1
Q14678	XP_016870016.1
Q14678	XP_016870017.1
Q14678	XP_016870018.1
Q14678	XP_016870019.1
P11021	NP_005338.1
P05015	NP_002164.1
Q96MA6	NP_001304887.1
Q96MA6	NP_001304888.1
Q96MA6	NP_689785.1
Q5IJ48	NP_775960.4
Q5IJ48	XP_005251991.1
Q14093	NP_001331.1
O94777	NP_003854.1
Q9UHF1	NP_057299.1
Q9UHF1	NP_958854.1
Q9UHF1	XP_011517066.1
Q9UHF1	XP_011517067.1
Q9UHF1	XP_011517068.1
Q5VWC8	NP_001010915.2
Q5VWC8	NP_001308812.1
O75899	NP_005449.5
Q12950	NP_997188.2
Q6UWT2	NP_940975.2
O95163	NP_001305289.1
O95163	NP_003631.2
O75072	NP_001073270.1
O75072	NP_001185892.1
O75072	NP_006722.2
O75072	XP_016869955.1
O75072	XP_016869956.1
O75072	XP_016869957.1
Q8N539	NP_001138578.1
Q8N539	NP_116232.3
Q5VVW2	NP_001273708.1
Q5VVW2	NP_115669.3
Q9BUE6	NP_112202.2
Q00597	NP_000127.2
Q00597	NP_001230672.1
Q00597	XP_011516667.1
Q6YN16	NP_001182751.1
Q6YN16	NP_115679.2
Q8NBJ4	NP_057632.2
Q8NBJ4	NP_808800.1
Q99679	NP_005285.1
Q99679	XP_005251990.1
P01569	NP_002160.1
Q8WWI5	NP_001273659.1
Q8WWI5	NP_001317660.1
Q8WWI5	NP_536856.2
O75935	NP_001268354.1
O75935	NP_001268355.1
O75935	NP_009165.1
O75935	NP_077324.1
Q5VWQ8	NP_115941.2
Q5VWQ8	NP_619723.1
Q5VWQ8	XP_005251776.1
Q5VWQ8	XP_011516572.1
Q5VWQ8	XP_011516573.1
Q5VWQ8	XP_016869789.1
A6H8Z2	NP_001012448.2
Q5MY95	NP_001028285.1
Q5MY95	NP_940987.2
Q9Y5L3	NP_001237.1
Q9Y5L3	NP_982293.1
Q86YR5	NP_001139110.2
Q86YR5	NP_001139111.1
Q86YR5	NP_001186932.1
Q86YR5	NP_056412.5
Q86YR5	XP_016870088.1
Q9P0K9	NP_055149.2
Q5T4B2	NP_001273689.1
Q5T4B2	NP_057258.3
Q5T4B2	XP_005252092.1
Q5T4B2	XP_011517064.1
Q5T4B2	XP_011517065.1
Q5T4B2	XP_016870283.1
Q9NY64	NP_001258640.1
Q9NY64	NP_001258641.1
Q9NY64	NP_055395.2
P61978	NP_001305115.1
P61978	NP_001305116.1
P61978	NP_001305117.1
P61978	NP_002131.2
P61978	NP_112552.1
P61978	NP_112553.1
P61978	XP_005252017.1
P61978	XP_005252020.1
P61978	XP_005252022.1
P61978	XP_016870157.1
Q68DC2	NP_775822.3
Q68DC2	XP_006717061.1
Q68DC2	XP_016869934.1
P50583	NP_001152.1
P50583	NP_001231319.1
P50583	NP_671701.1
P50583	NP_671702.1
Q8IVF6	NP_671728.2
Q8IVF6	XP_011516141.1
Q8TDN2	NP_598004.1
Q9BS26	NP_055866.1
Q969U6	NP_061871.1
Q92805	NP_002068.1
Q92805	XP_005251986.1
Q92805	XP_006717125.1
Q92805	XP_006717126.1
Q7L4E1	NP_001316919.1
Q7L4E1	NP_116198.3
Q76LX8	NP_620594.1
Q76LX8	NP_620595.1
Q76LX8	NP_620596.2
Q96LZ3	NP_671709.1
P50148	NP_002063.2
O60575	NP_055286.1
Q8N6G6	NP_001035362.3
Q8N6G6	NP_443098.3
Q12967	NP_001035827.1
Q12967	NP_001258703.1
Q12967	NP_001258704.1
Q12967	NP_001258705.1
Q12967	NP_006257.1
Q9BX68	NP_115982.1
Q96FN5	NP_612433.1
Q16773	NP_001116143.1
Q16773	NP_001116144.1
Q16773	NP_004050.3
Q16773	XP_011517470.1
Q16773	XP_011517471.1
Q16773	XP_011517472.1
Q16773	XP_016870754.1
Q16773	XP_016870755.1
Q16773	XP_016870756.1
Q16773	XP_016870757.1
P31025	NP_001239546.1
P31025	NP_001239547.1
P31025	NP_001239548.1
P31025	NP_002288.1
A6NI61	NP_001073952.1
Q16649	NP_001276928.1
Q16649	NP_001276929.1
Q16649	NP_005375.2
Q16649	XP_016870232.1
Q16649	XP_016870233.1
Q9Y6N6	NP_006050.3
